average salary,job title,seniority,location,company name,size,type of ownership,python,rstudio,sql,aws,pytorch,sas,excel
90500.0,statistician,unspecified,Vancouver,Precision For Value,1001 to 5000 employees,Company - Public,0,0,0,0,0,1,0
90500.0,statistician,senior,Welwyn,Roche,10000+ employees,Company - Public,0,0,0,0,0,1,1
90500.0,data scientist,unspecified,Vancouver,Asana,501 to 1000 employees,Company - Private,1,0,1,1,0,0,0
90500.0,statistician,unspecified,Ottawa,Bank of Canada,1001 to 5000 employees,Government,1,0,1,1,0,0,1
90500.0,data analyst,unspecified,Moncton,Syniti,501 to 1000 employees,Company - Private,0,0,1,0,0,1,1
90500.0,data scientist,unspecified,Toronto,AIR MILES,501 to 1000 employees,Company - Private,1,0,1,1,0,0,0
90500.0,statistician,unspecified,Toronto,Axiom Real-Time Metrics,51 to 200 employees,Unknown,0,0,0,0,0,1,0
90500.0,data scientist,junior,Ottawa,Office of the Auditor General of Canada,501 to 1000 employees,Government,1,0,0,1,0,1,0
90500.0,data analyst,unspecified,Halifax,Proposify,1 to 50 employees,Company - Private,1,0,1,1,0,0,1
90500.0,data scientist,unspecified,Tiverton,Bruce Power,1001 to 5000 employees,Company - Private,0,0,0,0,0,0,0
90500.0,statistician,unspecified,Kirkland,IQVIA,10000+ employees,Company - Public,0,0,0,0,0,1,0
90500.0,data analyst,unspecified,Vancouver,University of British Columbia,10000+ employees,College / University,0,0,0,0,0,0,1
90500.0,data scientist,unspecified,Toronto,Rubikloud Technologies,51 to 200 employees,Company - Private,1,0,1,1,0,0,0
90500.0,data scientist,unspecified,Toronto,Precision Nutrition,51 to 200 employees,Company - Private,1,0,1,1,0,0,1
90500.0,data scientist,unspecified,Vancouver,AbCellera Biologics,51 to 200 employees,Company - Private,1,0,0,1,0,0,1
90500.0,data analyst,junior,Victoria,Kano/Apps,1 to 50 employees,Company - Private,1,0,1,1,0,0,1
90500.0,data analyst,unspecified,Vancouver,AltisHR,51 to 200 employees,Company - Private,0,0,0,0,0,0,1
90500.0,data analyst,unspecified,Ottawa,Natural Partners Fullscript,201 to 500 employees,Company - Private,1,0,1,1,0,0,0
90500.0,data scientist,unspecified,Vancouver,BrainStation,51 to 200 employees,Company - Private,1,0,1,1,0,0,0
90500.0,data scientist,unspecified,Quebec,SomaDetect,1 to 50 employees,Company - Private,1,0,1,1,0,0,1
90500.0,data analyst,unspecified,Regina,GasBuddy,51 to 200 employees,Company - Private,1,0,1,1,0,1,1
90500.0,data scientist,unspecified,Montreal,Zesty.ai,1 to 50 employees,Company - Private,0,0,1,0,1,1,0
90500.0,data scientist,unspecified,Ottawa,Canadian Security Intelligence Service,1 to 50 employees,Government,1,0,0,1,0,0,0
90500.0,data scientist,unspecified,Toronto,Paytm Labs,51 to 200 employees,Company - Private,1,0,1,1,0,0,1
67000.0,data analyst,unspecified,Toronto,Drop,51 to 200 employees,Company - Private,1,0,1,1,0,0,0
67000.0,data scientist,unspecified,Toronto,Nielsen,10000+ employees,Company - Public,1,0,1,1,0,0,1
67000.0,data analyst,unspecified,Sault Ste. Marie,Algoma Public Health,1 to 50 employees,Government,0,0,0,0,0,0,1
67000.0,data analyst,unspecified,Montreal,Data Sciences Inc.,1 to 50 employees,Company - Private,1,0,1,1,0,0,1
67000.0,data scientist,unspecified,Edmonton,The Headhunters,1 to 50 employees,Company - Private,1,0,1,1,0,0,1
67000.0,statistician,unspecified,Edmonton,Alberta Health Services,10000+ employees,Hospital,0,0,1,0,0,1,0
67000.0,data analyst,unspecified,Victoria,INgrooves Music Group,51 to 200 employees,Company - Private,1,0,0,1,0,0,1
67000.0,data scientist,unspecified,Montreal,Delan,1 to 50 employees,Company - Private,1,0,0,1,0,0,0
67000.0,data scientist,unspecified,Toronto,Assurance Careers,51 to 200 employees,Company - Private,1,0,1,1,0,0,1
67000.0,data scientist,unspecified,Toronto,Knowtions Research,Unknown,Company - Private,1,0,1,1,0,1,0
67000.0,data analyst,unspecified,Ottawa,Fujitsu,10000+ employees,Company - Public,0,0,0,0,0,0,0
67000.0,data scientist,unspecified,Calgary,MobSquad,1 to 50 employees,Company - Private,1,0,1,1,0,0,1
67000.0,data scientist,unspecified,Vancouver,Thrive Health,1 to 50 employees,Company - Private,0,0,0,0,0,0,1
67000.0,data analyst,unspecified,Edmonton,City of Edmonton,5001 to 10000 employees,Government,1,0,1,1,0,0,1
67000.0,data scientist,unspecified,Ottawa,Bank of Canada,1001 to 5000 employees,Government,1,0,1,1,0,0,0
67000.0,data scientist,unspecified,Oakville,Geotab,1001 to 5000 employees,Company - Private,1,0,1,1,1,0,1
67000.0,data scientist,unspecified,Canada,Jungle Scout,51 to 200 employees,Company - Private,1,0,1,1,1,0,0
67000.0,data scientist,unspecified,Victoria,INgrooves Music Group,51 to 200 employees,Company - Private,1,0,0,1,0,0,1
67000.0,data scientist,unspecified,Markham,Aviva,10000+ employees,Company - Public,1,0,0,1,0,0,0
67000.0,data analyst,unspecified,Edmonton,Systematix,501 to 1000 employees,Company - Private,0,0,0,0,0,0,0
67000.0,data scientist,unspecified,Vancouver,Electronic Arts,5001 to 10000 employees,Company - Public,1,0,1,1,0,0,0
67000.0,data scientist,junior,Moncton,Fiddlehead,1 to 50 employees,Company - Public,1,0,0,1,0,0,0
67000.0,data scientist,unspecified,Ottawa,Accedian Networks,201 to 500 employees,Company - Private,1,0,0,1,0,1,1
67000.0,data analyst,junior,Calgary,Fircroft,501 to 1000 employees,Company - Private,0,0,0,0,0,0,1
67000.0,actuarial analyst,unspecified,North Vancouver,ICBC (Canada),5001 to 10000 employees,Government,0,0,1,0,0,1,1
67000.0,data analyst,unspecified,Saskatoon,Vendasta Technologies,201 to 500 employees,Company - Private,0,0,1,0,0,0,0
67000.0,data analyst,unspecified,Halifax,AXIS Insurance,51 to 200 employees,Company - Private,0,0,1,0,0,0,1
67000.0,data scientist,unspecified,Toronto,Waterfront International,1 to 50 employees,Company - Private,0,0,0,0,0,0,0
55500.0,data analyst,senior,Montreal,Unity Technologies,1001 to 5000 employees,Company - Private,1,0,1,1,0,0,1
55500.0,data scientist,unspecified,Toronto,NorthOne,1 to 50 employees,Company - Private,1,0,1,1,0,0,1
55500.0,data scientist,unspecified,Vancouver,Amazon,10000+ employees,Company - Public,1,0,0,1,0,0,1
55500.0,data analyst,unspecified,Mississauga,NCRI,1 to 50 employees,Company - Private,1,0,1,1,0,0,1
55500.0,data analyst,unspecified,Halifax,AXIS Capital,1001 to 5000 employees,Company - Public,0,0,1,0,0,0,1
55500.0,data scientist,unspecified,Canada,Liquid Analytics,1 to 50 employees,Company - Private,1,0,0,1,0,0,0
55500.0,data analyst,unspecified,Vancouver,Providence Health Care,5001 to 10000 employees,Hospital,0,0,0,0,0,1,1
55500.0,data scientist,intern,Ottawa,Ciena,5001 to 10000 employees,Company - Public,1,0,1,1,0,0,0
55500.0,data scientist,unspecified,Vancouver,Aquatic Informatics,51 to 200 employees,Company - Private,1,0,0,1,1,0,1
55500.0,data analyst,unspecified,Mississauga,Citi,10000+ employees,Company - Public,1,0,1,1,0,0,1
55500.0,data scientist,unspecified,Montreal,MindGeek Careers,1001 to 5000 employees,Company - Private,1,0,1,1,1,0,0
55500.0,data scientist,unspecified,Newmarket,York Region,1001 to 5000 employees,Government,1,0,1,1,0,0,1
55500.0,data analyst,unspecified,Montreal,Banque Nationale du Canada,10000+ employees,Company - Public,0,0,0,0,0,0,0
55500.0,data scientist,unspecified,Montreal,DRW Trading Group,1001 to 5000 employees,Company - Private,1,0,1,1,1,0,1
55500.0,data analyst,unspecified,Vancouver,Flowmotion Entertainment,1 to 50 employees,Company - Private,0,0,1,0,0,0,1
55500.0,data scientist,unspecified,Montreal,Behaviour Interactive,201 to 500 employees,Company - Private,1,0,1,1,0,0,0
55500.0,data scientist,unspecified,Vancouver,"Connor, Clark & Lunn Financial Group",201 to 500 employees,Company - Private,0,0,0,0,0,0,0
55500.0,data scientist,unspecified,Brampton,Joe Fresh,201 to 500 employees,Subsidiary or Business Segment,1,0,1,1,0,0,0
55500.0,data scientist,unspecified,Calgary,Replicon,201 to 500 employees,Company - Private,1,0,1,1,0,0,0
55500.0,data analyst,unspecified,Cochin,Prevalent AI,Unknown,Company - Private,1,0,0,1,0,0,1
55500.0,data scientist,unspecified,Vancouver,FORM,1 to 50 employees,Company - Private,1,0,0,1,0,0,0
55500.0,data analyst,unspecified,Markham,Max Advanced Brakes,1 to 50 employees,Company - Private,0,0,1,0,0,0,1
55500.0,data analyst,unspecified,Burnaby,PHSA,10000+ employees,Non-profit Organisation,0,0,0,0,0,1,1
55500.0,data analyst,intern,Halifax,RBC,10000+ employees,Company - Public,0,0,1,0,0,0,1
55500.0,data scientist,unspecified,Waterloo,NCC Group,1001 to 5000 employees,Company - Public,1,0,0,1,0,0,0
55500.0,data scientist,unspecified,Mississauga,Blackberry,1001 to 5000 employees,Company - Public,1,0,0,1,0,0,0
55500.0,data analyst,unspecified,Ontario,IQVIA,10000+ employees,Company - Public,0,0,1,0,0,1,1
55500.0,data analyst,unspecified,Calgary,Vantix Systems,1 to 50 employees,Company - Private,1,0,1,1,0,0,0
56000.0,data analyst,unspecified,Toronto,Jam City,501 to 1000 employees,Company - Private,0,0,1,0,0,0,0
56000.0,data analyst,unspecified,Mississauga,ITAC,1 to 50 employees,Non-profit Organisation,0,0,0,0,0,0,1
56000.0,data analyst,senior,Toronto,shopkick,51 to 200 employees,Company - Private,1,0,0,1,0,0,1
56000.0,data analyst,unspecified,Toronto,"Beutel, Goodman & Company Ltd.",Unknown,Private Practice / Firm,0,0,1,0,0,0,1
56000.0,data scientist,unspecified,Toronto,AllianceData,10000+ employees,Company - Public,1,0,1,1,0,0,0
56000.0,data analyst,unspecified,Etobicoke,Moneris Solutions Corporation,1001 to 5000 employees,Company - Private,1,0,1,1,0,0,0
56000.0,data analyst,unspecified,Toronto,Veeva Systems,1001 to 5000 employees,Company - Public,0,0,0,0,0,0,1
56000.0,data scientist,unspecified,Mississauga,Citi,10000+ employees,Company - Public,1,0,0,1,1,0,0
56000.0,data scientist,unspecified,Paris (France),Danone,10000+ employees,Company - Public,1,0,1,1,0,0,1
56000.0,data scientist,unspecified,Mississauga,Citibank,5001 to 10000 employees,Subsidiary or Business Segment,1,0,0,1,1,0,0
56000.0,data analyst,unspecified,Vancouver,Electronic Arts,5001 to 10000 employees,Company - Public,0,1,1,0,0,0,1
56000.0,data analyst,unspecified,Toronto,College of Physicians and Surgeons of Ontario,201 to 500 employees,College / University,1,0,1,1,0,1,0
56000.0,data scientist,senior,Montreal,Hopper,501 to 1000 employees,Company - Private,0,0,1,0,0,1,0
56000.0,data analyst,unspecified,Vancouver,CLOUSEAU ANALYTICS,Unknown,Company - Private,0,0,1,0,0,1,1
56000.0,data scientist,unspecified,Montreal,Eidos Montreal,201 to 500 employees,Company - Public,1,0,0,1,0,0,1
56000.0,data scientist,unspecified,Toronto,MaxSys,1 to 50 employees,Contract,0,0,0,0,0,0,0
56000.0,data scientist,unspecified,Toronto,Clearbanc,51 to 200 employees,Company - Private,1,0,1,1,0,0,0
56000.0,statistician,senior,Mississauga,IQVIA,10000+ employees,Company - Public,0,0,0,0,0,1,0
56000.0,data scientist,unspecified,Toronto,RBC,10000+ employees,Company - Public,1,0,1,1,0,0,0
56000.0,data analyst,unspecified,Vancouver,Thinkingbox,1 to 50 employees,Company - Private,0,0,1,0,0,0,0
56000.0,data analyst,unspecified,Saint-Hubert,Techo-Bloc,201 to 500 employees,Company - Private,1,0,1,1,0,0,1
56000.0,data analyst,unspecified,Montreal,Desjardins,10000+ employees,Company - Private,0,0,0,0,0,0,0
56000.0,data scientist,unspecified,Toronto,Cerebri AI,51 to 200 employees,Company - Private,1,0,1,1,0,0,0
56000.0,data analyst,unspecified,Toronto,theScore,201 to 500 employees,Company - Public,1,0,1,1,0,0,1
56000.0,data scientist,unspecified,Calgary,NDAX INC,1 to 50 employees,Company - Public,1,0,0,1,0,0,0
56000.0,data analyst,intern,Montreal,Square Enix Montreal,1001 to 5000 employees,Company - Public,1,0,1,1,0,0,1
56000.0,data scientist,unspecified,Moncton,Fiddlehead,1 to 50 employees,Company - Public,1,0,0,1,0,0,0
56000.0,data scientist,unspecified,Toronto,Blackhawk Network,1001 to 5000 employees,Company - Private,1,0,0,1,1,0,1
59000.0,data analyst,unspecified,Montreal,Square Enix Co.,1001 to 5000 employees,Company - Public,1,0,1,1,0,0,1
59000.0,data scientist,unspecified,Richmond Hill,Wysdom.AI,51 to 200 employees,Company - Private,1,0,1,1,1,0,1
59000.0,data analyst,unspecified,Toronto,Maxima Consulting,51 to 200 employees,Company - Private,0,0,0,0,0,0,1
59000.0,data analyst,senior,Ottawa,CHEO,1001 to 5000 employees,Hospital,0,0,0,0,0,1,1
59000.0,data scientist,unspecified,Vancouver,KoBold Metals,Unknown,Company - Public,1,0,1,1,0,0,0
59000.0,data analyst,unspecified,Toronto,Family Service Toronto,51 to 200 employees,Non-profit Organisation,0,0,1,0,0,0,1
59000.0,data analyst,unspecified,Vancouver,MacroHealth,1 to 50 employees,Company - Private,0,0,1,0,0,0,1
59000.0,data analyst,unspecified,Vancouver,Electronic Arts,5001 to 10000 employees,Company - Public,1,0,1,1,0,0,1
59000.0,data analyst,unspecified,Vancouver,Electronic Arts,5001 to 10000 employees,Company - Public,0,0,0,0,0,0,0
59000.0,data analyst,unspecified,Ottawa,QSI Inc,1 to 50 employees,Company - Private,0,0,0,0,0,0,1
59000.0,data scientist,unspecified,Montreal,Services Conseils IntelliSoft,Unknown,Company - Private,1,0,0,1,0,0,1
59000.0,data analyst,unspecified,Regina,CCS Professional Services,1 to 50 employees,Company - Public,0,0,0,0,0,0,0
59000.0,data analyst,unspecified,Mississauga,Peel District School Board,10000+ employees,School / School District,1,0,0,1,0,0,1
59000.0,data analyst,unspecified,Toronto,Tucows,501 to 1000 employees,Company - Public,1,0,1,1,0,0,1
59000.0,data analyst,unspecified,Toronto,Sunnybrook Health Sciences Centre,5001 to 10000 employees,Hospital,0,0,0,0,0,0,1
59000.0,data scientist,unspecified,Waterloo,"LotusFlare, Inc.",51 to 200 employees,Company - Private,1,0,1,1,0,0,0
59000.0,data analyst,unspecified,Richmond,PressReader,51 to 200 employees,Company - Private,1,0,1,1,0,0,0
59000.0,statistician,unspecified,Vancouver,Precision Value & Health,501 to 1000 employees,Company - Private,0,0,0,0,0,1,0
59000.0,data scientist,senior,Vancouver,Visier Solutions Inc.,201 to 500 employees,Company - Private,1,0,0,1,0,0,1
59000.0,data analyst,unspecified,Montreal,Mino Games,1 to 50 employees,Company - Public,1,0,1,1,0,0,1
59000.0,data analyst,unspecified,Laval,Linen Chest,501 to 1000 employees,Company - Private,0,0,0,0,0,0,1
59000.0,data analyst,unspecified,Toronto,Lucova,1 to 50 employees,Company - Public,0,0,1,0,0,0,1
59000.0,actuarial analyst,unspecified,Toronto,SSQ Assurance,1001 to 5000 employees,Company - Private,0,0,0,0,0,0,1
59000.0,data scientist,unspecified,Toronto,IFG Project Resourcing,501 to 1000 employees,Subsidiary or Business Segment,1,0,1,1,0,0,0
54500.0,data scientist,unspecified,Toronto,Home Trust,501 to 1000 employees,Company - Public,1,0,0,1,0,0,1
54500.0,data scientist,unspecified,Montreal,Square Enix Co.,1001 to 5000 employees,Company - Public,1,0,0,1,0,0,1
54500.0,actuarial analyst,unspecified,Montreal,Manulife,10000+ employees,Company - Public,0,0,0,0,0,0,1
54500.0,data scientist,unspecified,Montreal,Unity Technologies,1001 to 5000 employees,Company - Private,0,0,0,0,0,0,0
54500.0,data scientist,unspecified,Canada,Awakedata,Unknown,Company - Private,1,0,1,1,0,0,1
54500.0,data scientist,unspecified,Toronto,Eagle Professional Resources,51 to 200 employees,Company - Private,1,0,0,1,1,1,0
54500.0,data analyst,unspecified,Chatham,Chatham-Kent Health Alliance,501 to 1000 employees,Non-profit Organisation,0,0,1,0,0,0,1
54500.0,data analyst,unspecified,Upper Canada Village,RBC,10000+ employees,Company - Public,1,0,1,1,0,0,1
54500.0,data scientist,unspecified,Toronto,TD Bank,10000+ employees,Company - Public,0,0,0,0,0,0,0
54500.0,data scientist,senior,Mississauga,Savormetrics,1 to 50 employees,Company - Private,0,0,0,0,0,0,0
54500.0,data scientist,unspecified,Toronto,MobileComm Professionals,501 to 1000 employees,Company - Private,1,0,1,1,1,1,0
54500.0,data analyst,unspecified,Mississauga,OSL Retail Services,5001 to 10000 employees,Company - Private,0,0,1,0,0,1,1
54500.0,data analyst,unspecified,Essex,Libro Credit Union,501 to 1000 employees,Company - Private,1,0,1,1,0,1,0
54500.0,data analyst,senior,Kingston,Talentlab,1 to 50 employees,Company - Private,0,0,0,0,0,0,1
54500.0,data analyst,unspecified,Calgary,Trans Mountain Corporation Inc.,51 to 200 employees,Company - Private,0,0,0,0,0,0,1
54500.0,data scientist,unspecified,Brampton,Loblaw,10000+ employees,Company - Public,1,0,1,1,0,0,0
54500.0,data analyst,unspecified,Vancouver,Mountain Equipment Co-op,1001 to 5000 employees,Other Organisation,1,0,1,1,0,0,1
54500.0,data analyst,unspecified,Mississauga,Investment Planning Counsel,201 to 500 employees,Company - Private,1,0,1,1,0,1,1
54500.0,data analyst,unspecified,Montreal,Infotree Service Inc,51 to 200 employees,Company - Private,0,0,0,0,0,0,1
54500.0,data scientist,unspecified,Montreal,CAE,10000+ employees,Company - Public,1,0,0,1,0,0,1
54500.0,data analyst,unspecified,Toronto,Sunnybrook Health Sciences Centre,5001 to 10000 employees,Hospital,0,0,0,0,0,0,1
54500.0,data scientist,unspecified,Welwyn,Roche,10000+ employees,Company - Public,0,0,0,0,0,0,1
54500.0,data scientist,unspecified,Ottawa,GBatteries,1 to 50 employees,Company - Private,1,0,0,1,1,0,0
54500.0,data scientist,unspecified,Montreal,MegaZebra GmbH,1 to 50 employees,Other Organisation,0,1,1,0,0,0,0
54500.0,data analyst,unspecified,Montreal,Banque Nationale du Canada,10000+ employees,Company - Public,0,0,0,0,0,0,0
54500.0,data analyst,senior,Brampton,Loblaw Companies Limited,10000+ employees,Company - Public,1,0,1,1,0,1,1
54500.0,data analyst,unspecified,Saint-Hubert,Techo-Bloc,201 to 500 employees,Company - Private,1,0,1,1,0,0,1
68000.0,data analyst,senior,Toronto,Cover,51 to 200 employees,Self-employed,1,0,1,1,0,0,0
68000.0,data scientist,senior,Ottawa,SurveyMonkey,1001 to 5000 employees,Company - Public,1,0,0,1,1,0,1
68000.0,data scientist,senior,Toronto,RBC,10000+ employees,Company - Public,1,0,0,1,0,0,0
68000.0,actuarial analyst,intern,Toronto,RBC,10000+ employees,Company - Public,1,0,1,1,0,1,1
68000.0,data analyst,unspecified,British Columbia,Finesse-Tech,51 to 200 employees,Company - Private,0,0,1,0,0,1,1
68000.0,actuarial analyst,unspecified,Toronto,RBC,10000+ employees,Company - Public,0,0,0,0,0,1,1
68000.0,data scientist,unspecified,Markham,Scarsin,51 to 200 employees,Company - Private,0,0,0,0,0,0,1
68000.0,data analyst,unspecified,Montreal,ODESIA,51 to 200 employees,Company - Private,0,0,0,0,0,0,0
68000.0,data analyst,unspecified,Kitchener,Grand River Hospital,1001 to 5000 employees,Hospital,0,0,0,0,0,0,1
68000.0,data analyst,unspecified,Vancouver,PHSA,10000+ employees,Non-profit Organisation,0,0,0,0,0,1,1
68000.0,data analyst,unspecified,Burnaby,Provincial Health Services Authority,10000+ employees,Non-profit Organisation,0,0,0,0,0,1,0
68000.0,data analyst,unspecified,Vancouver,Provincial Health Services Authority,10000+ employees,Non-profit Organisation,0,0,0,0,0,1,1
68000.0,data scientist,unspecified,Ottawa,CGI,10000+ employees,Company - Public,1,0,1,1,0,1,0
68000.0,data analyst,unspecified,Montreal,emergiTEL Inc.,201 to 500 employees,Company - Private,1,0,1,1,0,0,1
68000.0,data scientist,senior,Brampton,Joe Fresh,201 to 500 employees,Subsidiary or Business Segment,1,0,1,1,0,0,1
68000.0,data analyst,senior,Mississauga,Citi,10000+ employees,Company - Public,1,0,1,1,0,0,1
68000.0,data analyst,senior,Mississauga,Citibank,5001 to 10000 employees,Subsidiary or Business Segment,1,0,1,1,0,0,1
68000.0,data scientist,unspecified,Vancouver,Teck Resources Limited,5001 to 10000 employees,Company - Public,0,0,0,0,0,0,1
68000.0,data analyst,senior,Vancouver,Electronic Arts,5001 to 10000 employees,Company - Public,1,0,1,1,0,0,1
68000.0,data scientist,senior,Markham,Aviva,10000+ employees,Company - Public,1,0,0,1,0,0,0
68000.0,data analyst,unspecified,Toronto,Sunnybrook Health Sciences Centre,5001 to 10000 employees,Hospital,0,0,0,0,0,0,1
68000.0,data analyst,unspecified,Toronto,Sunnybrook Health Sciences Centre,5001 to 10000 employees,Hospital,0,0,0,0,0,0,1
68000.0,data analyst,unspecified,Kitchener,Grand River Hospital,1001 to 5000 employees,Hospital,0,0,0,0,0,0,1
68000.0,data scientist,senior,Saskatoon,Vendasta Technologies,201 to 500 employees,Company - Private,0,0,1,0,0,0,0
68000.0,data analyst,unspecified,Montreal,Bethesda Game Studios,51 to 200 employees,Subsidiary or Business Segment,1,0,1,1,0,0,1
68000.0,data analyst,unspecified,Toronto,DDB,10000+ employees,Subsidiary or Business Segment,1,0,1,1,0,1,0
68000.0,data analyst,unspecified,Mississauga,Citibank,1001 to 5000 employees,Company - Private,1,0,1,1,0,0,1
68000.0,data analyst,senior,Toronto,Rubikloud Technologies,51 to 200 employees,Company - Private,1,0,1,1,0,0,1
109500.0,data analyst,unspecified,Mississauga,NCRI,1 to 50 employees,Company - Private,1,0,1,1,0,0,1
109500.0,data scientist,senior,Welwyn,Roche,10000+ employees,Company - Public,1,0,1,1,0,0,1
109500.0,data scientist,senior,Toronto,Rubikloud Technologies,51 to 200 employees,Company - Private,1,0,1,1,0,0,0
109500.0,data analyst,unspecified,Montreal,Eagle Professional Resources,51 to 200 employees,Company - Private,0,0,1,0,0,0,1
109500.0,data scientist,unspecified,Toronto,ASSURANCE,501 to 1000 employees,Company - Private,1,0,1,1,0,0,1
109500.0,data scientist,senior,Montreal,Unity Technologies,1001 to 5000 employees,Company - Private,0,0,0,0,0,0,0
109500.0,data scientist,senior,Toronto,Fusion Analytics,1 to 50 employees,Company - Private,1,0,0,1,0,0,1
109500.0,data analyst,unspecified,Toronto,BMO Financial Group,10000+ employees,Company - Public,1,0,1,1,0,1,0
109500.0,data scientist,senior,Brampton,Loblaw Companies Limited,10000+ employees,Company - Public,1,0,1,1,0,0,0
109500.0,data scientist,senior,Montreal,ESI Technologies,51 to 200 employees,Company - Private,1,0,1,1,1,0,1
109500.0,data scientist,unspecified,Montreal,Eidos Montréal,201 to 500 employees,Company - Public,1,0,0,1,0,0,1
109500.0,data analyst,senior,Toronto,PC Financial,51 to 200 employees,Company - Private,0,0,1,0,0,1,0
109500.0,actuarial analyst,senior,Toronto,Zurich Insurance Group,10000+ employees,Company - Public,0,0,0,0,0,0,0
109500.0,data analyst,unspecified,Concord,Bailey Metal Products Ltd,201 to 500 employees,Company - Private,0,0,1,0,0,0,1
109500.0,data analyst,unspecified,Toronto,CI Financial,1001 to 5000 employees,Company - Public,1,0,1,1,0,0,1
109500.0,data scientist,unspecified,Vancouver,IT IQ TECH RECRUITERS LTD,1 to 50 employees,Company - Private,0,0,0,0,0,0,0
109500.0,data scientist,senior,Woodbridge,Fuze HR Solutions,51 to 200 employees,Company - Private,1,0,0,1,0,1,0
109500.0,data analyst,senior,Brampton,Joe Fresh,201 to 500 employees,Subsidiary or Business Segment,1,0,1,1,0,1,1
109500.0,data scientist,unspecified,Toronto,BMO Financial Group,10000+ employees,Company - Public,1,0,1,1,0,1,0
109500.0,data scientist,senior,Toronto,Manulife,10000+ employees,Company - Public,1,0,1,1,0,1,0
109500.0,data analyst,senior,Montreal,Banque Nationale du Canada,10000+ employees,Company - Public,0,0,0,0,0,0,0
109500.0,data scientist,senior,Montreal,SSENSE,501 to 1000 employees,Company - Private,1,0,1,1,0,0,1
109500.0,data scientist,senior,Toronto,Tonal,51 to 200 employees,Company - Private,1,0,0,1,0,0,0
109500.0,data analyst,unspecified,Montreal,ZeniMax Media Inc.,201 to 500 employees,Company - Private,1,0,1,1,0,0,1
109500.0,data scientist,senior,Vancouver,Resilient Management,1 to 50 employees,Company - Private,1,0,1,1,0,0,0
109500.0,data scientist,senior,Toronto,Fusion Analytics,1 to 50 employees,Company - Private,1,0,0,1,0,0,1
109500.0,data analyst,senior,Toronto,FreshBooks,201 to 500 employees,Company - Private,1,0,1,1,0,0,0
109500.0,data scientist,senior,Montreal,Intact,10000+ employees,Company - Public,1,0,0,1,0,0,0
52500.0,data analyst,unspecified,Montreal,Bethesda Game Studios,51 to 200 employees,Subsidiary or Business Segment,1,0,1,1,0,0,1
52500.0,data analyst,unspecified,Toronto,DDB,10000+ employees,Subsidiary or Business Segment,1,0,1,1,0,1,0
52500.0,data analyst,unspecified,Mississauga,Citibank,1001 to 5000 employees,Company - Private,1,0,1,1,0,0,1
52500.0,data analyst,senior,Toronto,Rubikloud Technologies,51 to 200 employees,Company - Private,1,0,1,1,0,0,1
52500.0,data analyst,unspecified,Mississauga,NCRI,1 to 50 employees,Company - Private,1,0,1,1,0,0,1
52500.0,data scientist,senior,Welwyn,Roche,10000+ employees,Company - Public,1,0,1,1,0,0,1
52500.0,data scientist,senior,Toronto,Rubikloud Technologies,51 to 200 employees,Company - Private,1,0,1,1,0,0,0
52500.0,data analyst,unspecified,Montreal,Eagle Professional Resources,51 to 200 employees,Company - Private,0,0,1,0,0,0,1
52500.0,data scientist,unspecified,Vancouver,NumerixS Quant,Unknown,Company - Private,1,0,0,1,0,0,1
52500.0,data scientist,senior,Montreal,Unity Technologies,1001 to 5000 employees,Company - Private,0,0,0,0,0,0,0
52500.0,data analyst,unspecified,Toronto,Recruiting For Less,Unknown,Company - Public,0,0,0,0,0,0,1
52500.0,actuarial analyst,unspecified,London,Canada Life Assurance Company,10000+ employees,Company - Public,0,0,0,0,0,0,1
52500.0,data analyst,unspecified,Newmarket,Util-Assist Inc.,51 to 200 employees,Company - Private,1,0,1,1,0,0,0
52500.0,data analyst,unspecified,Surrey,Fraser Health,10000+ employees,Hospital,0,0,0,0,0,1,1
52500.0,data scientist,unspecified,Toronto,ASSURANCE,501 to 1000 employees,Company - Private,1,0,1,1,0,0,1
52500.0,data analyst,unspecified,Toronto,BMO Financial Group,10000+ employees,Company - Public,1,0,1,1,0,1,0
52500.0,data scientist,senior,Toronto,Fusion Analytics,1 to 50 employees,Company - Private,1,0,0,1,0,0,1
52500.0,actuarial analyst,unspecified,Cambridge,Gore Mutual Insurance Company,201 to 500 employees,Company - Private,0,0,0,0,0,0,1
52500.0,data scientist,senior,Brampton,Loblaw Companies Limited,10000+ employees,Company - Public,1,0,1,1,0,0,0
52500.0,data scientist,unspecified,Montreal,Eidos Montréal,201 to 500 employees,Company - Public,1,0,0,1,0,0,1
52500.0,data scientist,senior,Montreal,ESI Technologies,51 to 200 employees,Company - Private,1,0,1,1,1,0,1
52500.0,data analyst,senior,Toronto,PC Financial,51 to 200 employees,Company - Private,0,0,1,0,0,1,0
52500.0,data analyst,unspecified,Maple Ridge,Lordco Parts Ltd.,1001 to 5000 employees,Company - Private,0,0,0,0,0,0,1
52500.0,data analyst,unspecified,Ottawa,Canopy Growth Corporation,501 to 1000 employees,Company - Private,0,0,0,0,0,0,1
52500.0,data analyst,unspecified,Concord,Bailey Metal Products Ltd,201 to 500 employees,Company - Private,0,0,1,0,0,0,1
52500.0,actuarial analyst,senior,Toronto,Zurich Insurance Group,10000+ employees,Company - Public,0,0,0,0,0,0,0
52500.0,actuarial analyst,unspecified,Waterloo,Heartland Farm Mutual Inc.,51 to 200 employees,Other Organisation,0,0,1,0,0,1,1
